slice_file_name,fold,classID
101281-3-0-0.wav,6,3
101281-3-0-14.wav,6,3
101281-3-0-5.wav,6,3
104327-2-0-15.wav,6,2
104327-2-0-19.wav,6,2
104327-2-0-26.wav,6,2
104327-2-0-28.wav,6,2
104327-2-0-3.wav,6,2
104327-2-0-30.wav,6,2
104327-2-0-34.wav,6,2
104327-2-0-4.wav,6,2
105319-3-0-22.wav,6,3
105319-3-0-29.wav,6,3
105319-3-0-39.wav,6,3
106486-5-0-0.wav,6,5
106486-5-0-1.wav,6,5
106486-5-0-2.wav,6,5
107842-4-0-0.wav,6,4
107842-4-0-1.wav,6,4
107842-4-0-2.wav,6,4
107842-4-1-0.wav,6,4
107842-4-2-0.wav,6,4
107842-4-2-1.wav,6,4
107842-4-2-2.wav,6,4
107842-4-2-3.wav,6,4
107842-4-2-4.wav,6,4
107842-4-3-0.wav,6,4
108638-9-0-0.wav,6,9
108638-9-0-1.wav,6,9
108638-9-0-2.wav,6,9
108638-9-0-4.wav,6,9
108638-9-0-5.wav,6,9
108638-9-0-6.wav,6,9
109233-3-0-3.wav,6,3
109233-3-0-4.wav,6,3
109233-3-0-5.wav,6,3
109233-3-0-6.wav,6,3
110868-9-0-11.wav,6,9
110868-9-0-13.wav,6,9
110868-9-0-14.wav,6,9
110868-9-0-15.wav,6,9
110868-9-0-6.wav,6,9
110868-9-0-8.wav,6,9
111048-6-0-0.wav,6,6
111386-5-0-0.wav,6,5
111386-5-0-1.wav,6,5
111386-5-0-2.wav,6,5
111386-5-0-3.wav,6,5
111386-5-0-4.wav,6,5
111386-5-0-5.wav,6,5
111386-5-0-6.wav,6,5
111386-5-0-7.wav,6,5
111386-5-1-0.wav,6,5
111386-5-1-1.wav,6,5
111386-5-1-10.wav,6,5
111386-5-1-11.wav,6,5
111386-5-1-12.wav,6,5
111386-5-1-13.wav,6,5
111386-5-1-14.wav,6,5
111386-5-1-2.wav,6,5
111386-5-1-3.wav,6,5
111386-5-1-4.wav,6,5
111386-5-1-5.wav,6,5
111386-5-1-6.wav,6,5
111386-5-1-7.wav,6,5
111386-5-1-8.wav,6,5
111386-5-1-9.wav,6,5
115243-9-0-0.wav,6,9
115243-9-0-16.wav,6,9
115243-9-0-4.wav,6,9
115243-9-0-46.wav,6,9
115243-9-0-81.wav,6,9
115243-9-0-94.wav,6,9
116423-2-0-0.wav,6,2
116423-2-0-1.wav,6,2
116423-2-0-2.wav,6,2
116423-2-0-3.wav,6,2
116423-2-0-4.wav,6,2
117271-3-0-0.wav,6,3
117271-3-0-1.wav,6,3
117271-3-0-2.wav,6,3
117271-3-0-3.wav,6,3
118072-3-0-0.wav,6,3
121285-0-0-0.wav,6,0
121285-0-0-1.wav,6,0
121285-0-0-2.wav,6,0
121285-0-0-3.wav,6,0
121285-0-0-4.wav,6,0
121285-0-0-5.wav,6,0
121285-0-0-6.wav,6,0
121285-0-0-7.wav,6,0
121285-0-0-8.wav,6,0
121285-0-0-9.wav,6,0
122738-9-0-11.wav,6,9
122738-9-0-12.wav,6,9
122738-9-0-2.wav,6,9
122738-9-0-3.wav,6,9
122738-9-0-5.wav,6,9
122738-9-0-9.wav,6,9
124389-8-1-0.wav,6,8
124389-8-1-1.wav,6,8
124389-8-1-10.wav,6,8
124389-8-1-11.wav,6,8
124389-8-1-12.wav,6,8
124389-8-1-13.wav,6,8
124389-8-1-14.wav,6,8
124389-8-1-15.wav,6,8
124389-8-1-16.wav,6,8
124389-8-1-17.wav,6,8
124389-8-1-18.wav,6,8
124389-8-1-2.wav,6,8
124389-8-1-3.wav,6,8
124389-8-1-4.wav,6,8
124389-8-1-5.wav,6,8
124389-8-1-6.wav,6,8
124389-8-1-7.wav,6,8
124389-8-1-8.wav,6,8
124389-8-1-9.wav,6,8
125554-3-0-0.wav,6,3
125574-3-0-0.wav,6,3
128465-1-0-0.wav,6,1
128465-1-0-1.wav,6,1
128465-1-0-2.wav,6,1
128465-1-0-3.wav,6,1
128465-1-0-4.wav,6,1
128465-1-0-5.wav,6,1
128465-1-0-6.wav,6,1
128465-1-0-7.wav,6,1
128465-1-0-8.wav,6,1
128891-3-0-2.wav,6,3
128891-3-0-4.wav,6,3
128891-3-0-5.wav,6,3
129356-2-0-101.wav,6,2
129356-2-0-115.wav,6,2
129356-2-0-118.wav,6,2
129356-2-0-129.wav,6,2
129356-2-0-199.wav,6,2
129356-2-0-48.wav,6,2
129356-2-0-98.wav,6,2
131918-7-0-0.wav,6,7
131918-7-0-1.wav,6,7
131918-7-0-2.wav,6,7
131918-7-0-3.wav,6,7
131918-7-0-4.wav,6,7
131918-7-0-5.wav,6,7
131918-7-0-6.wav,6,7
131918-7-0-7.wav,6,7
131918-7-0-8.wav,6,7
132021-7-0-0.wav,6,7
132021-7-0-1.wav,6,7
132021-7-0-10.wav,6,7
132021-7-0-11.wav,6,7
132021-7-0-12.wav,6,7
132021-7-0-2.wav,6,7
132021-7-0-3.wav,6,7
132021-7-0-4.wav,6,7
132021-7-0-5.wav,6,7
132021-7-0-6.wav,6,7
132021-7-0-7.wav,6,7
132021-7-0-8.wav,6,7
132021-7-0-9.wav,6,7
132021-7-1-0.wav,6,7
132162-9-1-3.wav,6,9
132162-9-1-58.wav,6,9
132162-9-1-63.wav,6,9
132162-9-1-67.wav,6,9
132162-9-1-68.wav,6,9
132162-9-1-73.wav,6,9
133494-2-0-18.wav,6,2
133494-2-0-19.wav,6,2
133494-2-0-22.wav,6,2
133494-2-0-25.wav,6,2
133494-2-0-26.wav,6,2
133494-2-0-31.wav,6,2
133494-2-0-37.wav,6,2
133494-2-0-45.wav,6,2
133797-6-0-0.wav,6,6
133797-6-1-0.wav,6,6
133797-6-2-0.wav,6,6
135160-8-0-0.wav,6,8
135160-8-0-1.wav,6,8
135160-8-0-10.wav,6,8
135160-8-0-11.wav,6,8
135160-8-0-2.wav,6,8
135160-8-0-3.wav,6,8
135160-8-0-4.wav,6,8
135160-8-0-5.wav,6,8
135160-8-0-6.wav,6,8
135160-8-0-7.wav,6,8
135160-8-0-8.wav,6,8
135160-8-0-9.wav,6,8
135544-6-0-0.wav,6,6
135544-6-1-0.wav,6,6
135544-6-10-0.wav,6,6
135544-6-11-0.wav,6,6
135544-6-12-0.wav,6,6
135544-6-13-0.wav,6,6
135544-6-14-0.wav,6,6
135544-6-15-0.wav,6,6
135544-6-16-0.wav,6,6
135544-6-17-0.wav,6,6
135544-6-18-0.wav,6,6
135544-6-19-0.wav,6,6
135544-6-2-0.wav,6,6
135544-6-3-0.wav,6,6
135544-6-4-0.wav,6,6
135544-6-5-0.wav,6,6
135544-6-6-0.wav,6,6
135544-6-7-0.wav,6,6
135544-6-8-0.wav,6,6
135544-6-9-0.wav,6,6
137969-2-0-18.wav,6,2
137969-2-0-20.wav,6,2
137969-2-0-37.wav,6,2
137969-2-0-4.wav,6,2
137969-2-0-41.wav,6,2
137969-2-0-55.wav,6,2
137969-2-0-56.wav,6,2
14114-4-0-0.wav,6,4
14114-4-0-1.wav,6,4
