slice_file_name,fold,classID
100032-3-0-0.wav,5,3
100263-2-0-117.wav,5,2
100263-2-0-121.wav,5,2
100263-2-0-126.wav,5,2
100263-2-0-137.wav,5,2
100263-2-0-143.wav,5,2
100263-2-0-161.wav,5,2
100263-2-0-3.wav,5,2
100263-2-0-36.wav,5,2
100852-0-0-0.wav,5,0
100852-0-0-1.wav,5,0
100852-0-0-10.wav,5,0
100852-0-0-11.wav,5,0
100852-0-0-12.wav,5,0
100852-0-0-13.wav,5,0
100852-0-0-14.wav,5,0
100852-0-0-15.wav,5,0
100852-0-0-16.wav,5,0
100852-0-0-17.wav,5,0
100852-0-0-18.wav,5,0
100852-0-0-19.wav,5,0
100852-0-0-2.wav,5,0
100852-0-0-20.wav,5,0
100852-0-0-21.wav,5,0
100852-0-0-22.wav,5,0
100852-0-0-23.wav,5,0
100852-0-0-24.wav,5,0
100852-0-0-25.wav,5,0
100852-0-0-26.wav,5,0
100852-0-0-27.wav,5,0
100852-0-0-28.wav,5,0
100852-0-0-29.wav,5,0
100852-0-0-3.wav,5,0
100852-0-0-30.wav,5,0
100852-0-0-4.wav,5,0
100852-0-0-5.wav,5,0
100852-0-0-6.wav,5,0
100852-0-0-7.wav,5,0
100852-0-0-8.wav,5,0
100852-0-0-9.wav,5,0
102547-3-0-2.wav,5,3
102547-3-0-7.wav,5,3
102547-3-0-8.wav,5,3
104421-2-0-1.wav,5,2
104421-2-0-15.wav,5,2
104421-2-0-20.wav,5,2
104421-2-0-29.wav,5,2
104421-2-0-3.wav,5,2
104421-2-0-5.wav,5,2
104421-2-0-7.wav,5,2
104421-2-1-3.wav,5,2
104998-7-0-5.wav,5,7
104998-7-10-1.wav,5,7
104998-7-10-10.wav,5,7
104998-7-10-13.wav,5,7
104998-7-10-15.wav,5,7
104998-7-10-8.wav,5,7
104998-7-10-9.wav,5,7
104998-7-11-0.wav,5,7
104998-7-11-2.wav,5,7
104998-7-12-2.wav,5,7
104998-7-14-1.wav,5,7
104998-7-14-5.wav,5,7
104998-7-14-6.wav,5,7
104998-7-15-1.wav,5,7
