slice_file_name,fold,classID
103076-3-0-0.wav,8,3
103076-3-1-0.wav,8,3
103076-3-2-0.wav,8,3
106905-5-0-0.wav,8,5
106905-5-0-1.wav,8,5
106905-5-0-2.wav,8,5
107090-1-0-0.wav,8,1
107090-1-1-0.wav,8,1
107190-3-0-0.wav,8,3
110134-3-0-0.wav,8,3
110688-3-0-11.wav,8,3
110688-3-0-17.wav,8,3
110688-3-0-2.wav,8,3
110688-3-0-32.wav,8,3
113202-5-0-0.wav,8,5
113202-5-0-1.wav,8,5
113202-5-0-10.wav,8,5
113202-5-0-11.wav,8,5
113202-5-0-12.wav,8,5
113202-5-0-13.wav,8,5
113202-5-0-14.wav,8,5
113202-5-0-15.wav,8,5
113202-5-0-16.wav,8,5
113202-5-0-17.wav,8,5
113202-5-0-18.wav,8,5
113202-5-0-19.wav,8,5
113202-5-0-2.wav,8,5
113202-5-0-20.wav,8,5
113202-5-0-21.wav,8,5
113202-5-0-22.wav,8,5
113202-5-0-23.wav,8,5
113202-5-0-24.wav,8,5
113202-5-0-25.wav,8,5
113202-5-0-26.wav,8,5
113202-5-0-27.wav,8,5
113202-5-0-28.wav,8,5
113202-5-0-3.wav,8,5
113202-5-0-4.wav,8,5
113202-5-0-5.wav,8,5
113202-5-0-6.wav,8,5
113202-5-0-7.wav,8,5
113202-5-0-8.wav,8,5
113202-5-0-9.wav,8,5
113203-5-0-0.wav,8,5
113203-5-0-1.wav,8,5
113203-5-0-2.wav,8,5
113203-5-0-3.wav,8,5
113203-5-0-4.wav,8,5
113203-5-0-5.wav,8,5
113203-5-0-6.wav,8,5
113203-5-0-7.wav,8,5
113203-5-0-8.wav,8,5
113203-5-1-0.wav,8,5
113203-5-1-1.wav,8,5
113203-5-1-2.wav,8,5
113203-5-2-0.wav,8,5
113203-5-3-0.wav,8,5
113203-5-3-1.wav,8,5
113203-5-4-0.wav,8,5
113203-5-5-0.wav,8,5
113203-5-6-0.wav,8,5
113203-5-7-0.wav,8,5
113203-5-8-0.wav,8,5
113216-5-0-0.wav,8,5
113216-5-0-1.wav,8,5
113216-5-0-2.wav,8,5
113216-5-0-3.wav,8,5
113216-5-0-4.wav,8,5
114280-3-0-0.wav,8,3
114280-3-0-1.wav,8,3
115240-9-0-1.wav,8,9
115240-9-0-16.wav,8,9
115240-9-0-28.wav,8,9
115240-9-0-34.wav,8,9
115240-9-0-36.wav,8,9
115240-9-0-4.wav,8,9
117181-8-0-0.wav,8,8
117181-8-0-1.wav,8,8
117181-8-0-10.wav,8,8
117181-8-0-11.wav,8,8
117181-8-0-12.wav,8,8
117181-8-0-2.wav,8,8
117181-8-0-3.wav,8,8
117181-8-0-4.wav,8,8
117181-8-0-5.wav,8,8
117181-8-0-6.wav,8,8
117181-8-0-7.wav,8,8
117181-8-0-8.wav,8,8
117181-8-0-9.wav,8,8
122199-3-1-1.wav,8,3
122199-3-1-2.wav,8,3
122199-3-1-3.wav,8,3
122199-3-1-6.wav,8,3
125520-1-0-0.wav,8,1
125520-1-1-0.wav,8,1
125520-1-2-0.wav,8,1
125520-1-3-0.wav,8,1
125520-1-4-0.wav,8,1
125678-7-0-0.wav,8,7
125678-7-0-1.wav,8,7
125678-7-0-2.wav,8,7
125678-7-0-3.wav,8,7
125678-7-0-4.wav,8,7
125678-7-0-5.wav,8,7
125678-7-0-6.wav,8,7
125678-7-0-7.wav,8,7
125678-7-0-8.wav,8,7
125678-7-0-9.wav,8,7
125678-7-1-0.wav,8,7
125678-7-1-1.wav,8,7
125678-7-1-2.wav,8,7
125678-7-1-3.wav,8,7
125678-7-1-4.wav,8,7
125678-7-1-5.wav,8,7
125678-7-1-6.wav,8,7
125678-7-1-7.wav,8,7
125678-7-1-8.wav,8,7
125678-7-2-0.wav,8,7
125678-7-2-1.wav,8,7
125678-7-2-2.wav,8,7
125678-7-2-3.wav,8,7
125678-7-2-4.wav,8,7
125678-7-2-5.wav,8,7
125678-7-2-6.wav,8,7
125678-7-2-7.wav,8,7
125678-7-2-8.wav,8,7
125678-7-3-0.wav,8,7
125678-7-3-1.wav,8,7
125678-7-3-2.wav,8,7
125678-7-3-3.wav,8,7
125678-7-3-4.wav,8,7
125678-7-3-5.wav,8,7
