slice_file_name,fold,classID
102102-3-0-0.wav,4,3
107653-9-0-12.wav,4,9
107653-9-0-14.wav,4,9
107653-9-0-18.wav,4,9
107653-9-0-3.wav,4,9
107653-9-0-5.wav,4,9
107653-9-0-7.wav,4,9
109711-3-1-0.wav,4,3
109711-3-2-4.wav,4,3
109711-3-2-6.wav,4,3
110621-7-0-0.wav,4,7
110621-7-0-1.wav,4,7
110621-7-0-2.wav,4,7
110621-7-0-3.wav,4,7
113160-8-0-0.wav,4,8
115415-9-0-0.wav,4,9
115415-9-0-1.wav,4,9
115415-9-0-4.wav,4,9
115415-9-0-5.wav,4,9
115415-9-0-6.wav,4,9
115415-9-0-7.wav,4,9
115535-3-0-0.wav,4,3
116484-3-0-12.wav,4,3
116484-3-0-16.wav,4,3
116484-3-0-6.wav,4,3
116484-3-0-8.wav,4,3
117536-1-0-0.wav,4,1
118964-3-0-0.wav,4,3
121888-3-0-0.wav,4,3
128160-5-0-0.wav,4,5
128160-5-0-1.wav,4,5
128160-5-0-10.wav,4,5
128160-5-0-11.wav,4,5
128160-5-0-12.wav,4,5
128160-5-0-13.wav,4,5
128160-5-0-14.wav,4,5
128160-5-0-15.wav,4,5
128160-5-0-2.wav,4,5
128160-5-0-3.wav,4,5
128160-5-0-4.wav,4,5
128160-5-0-5.wav,4,5
128160-5-0-6.wav,4,5
128160-5-0-7.wav,4,5
128160-5-0-8.wav,4,5
128160-5-0-9.wav,4,5
128607-4-0-0.wav,4,4
128607-4-0-1.wav,4,4
128607-4-0-2.wav,4,4
128607-4-0-3.wav,4,4
128607-4-0-4.wav,4,4
128607-4-1-0.wav,4,4
128607-4-1-1.wav,4,4
128607-4-1-2.wav,4,4
128607-4-1-3.wav,4,4
131428-9-0-3.wav,4,9
131428-9-0-5.wav,4,9
131428-9-1-0.wav,4,9
131428-9-1-19.wav,4,9
131428-9-1-8.wav,4,9
131428-9-1-9.wav,4,9
132016-7-0-0.wav,4,7
132016-7-0-1.wav,4,7
132016-7-0-2.wav,4,7
132016-7-0-3.wav,4,7
132016-7-0-4.wav,4,7
132016-7-0-5.wav,4,7
132016-7-0-6.wav,4,7
132016-7-0-7.wav,4,7
132016-7-0-8.wav,4,7
132108-9-0-12.wav,4,9
132108-9-0-21.wav,4,9
132108-9-1-1.wav,4,9
132108-9-1-24.wav,4,9
132108-9-1-26.wav,4,9
132108-9-1-27.wav,4,9
135528-6-0-0.wav,4,6
135528-6-1-0.wav,4,6
135528-6-10-0.wav,4,6
135528-6-11-0.wav,4,6
135528-6-12-0.wav,4,6
135528-6-2-0.wav,4,6
135528-6-3-0.wav,4,6
135528-6-4-0.wav,4,6
135528-6-4-1.wav,4,6
135528-6-4-2.wav,4,6
135528-6-5-0.wav,4,6
135528-6-6-0.wav,4,6
135528-6-7-0.wav,4,6
135528-6-8-0.wav,4,6
135528-6-9-0.wav,4,6
137971-2-0-0.wav,4,2
137971-2-0-2.wav,4,2
137971-2-0-3.wav,4,2
137971-2-0-4.wav,4,2
137971-2-0-5.wav,4,2
137971-2-0-6.wav,4,2
137971-2-0-8.wav,4,2
140824-4-0-0.wav,4,4
14110-4-0-0.wav,4,4
14110-4-0-1.wav,4,4
14110-4-0-2.wav,4,4
144007-5-0-0.wav,4,5
144007-5-0-1.wav,4,5
144007-5-0-10.wav,4,5
144007-5-0-11.wav,4,5
144007-5-0-12.wav,4,5
144007-5-0-13.wav,4,5
144007-5-0-14.wav,4,5
144007-5-0-15.wav,4,5
144007-5-0-16.wav,4,5
144007-5-0-17.wav,4,5
144007-5-0-18.wav,4,5
144007-5-0-19.wav,4,5
144007-5-0-2.wav,4,5
144007-5-0-20.wav,4,5
144007-5-0-21.wav,4,5
144007-5-0-3.wav,4,5
144007-5-0-4.wav,4,5
144007-5-0-5.wav,4,5
144007-5-0-6.wav,4,5
144007-5-0-7.wav,4,5
144007-5-0-8.wav,4,5
144007-5-0-9.wav,4,5
144007-5-1-0.wav,4,5
144007-5-1-1.wav,4,5
144007-5-1-10.wav,4,5
144007-5-1-11.wav,4,5
144007-5-1-2.wav,4,5
144007-5-1-3.wav,4,5
144007-5-1-4.wav,4,5
144007-5-1-5.wav,4,5
144007-5-1-6.wav,4,5
144007-5-1-7.wav,4,5
144007-5-1-8.wav,4,5
144007-5-1-9.wav,4,5
144351-4-0-0.wav,4,4
144351-4-0-1.wav,4,4
144351-4-0-2.wav,4,4
144351-4-1-1.wav,4,4
144351-4-2-0.wav,4,4
144351-4-2-2.wav,4,4
144351-4-2-4.wav,4,4
144351-4-2-5.wav,4,4
144351-4-2-6.wav,4,4
144351-4-3-1.wav,4,4
144351-4-3-10.wav,4,4
144351-4-3-11.wav,4,4
144351-4-3-12.wav,4,4
144351-4-3-14.wav,4,4
144351-4-3-15.wav,4,4
144351-4-3-2.wav,4,4
144351-4-3-3.wav,4,4
144351-4-3-4.wav,4,4
144351-4-3-5.wav,4,4
144351-4-3-7.wav,4,4
146709-0-0-1.wav,4,0
146709-0-0-11.wav,4,0
146709-0-0-12.wav,4,0
146709-0-0-17.wav,4,0
146709-0-0-18.wav,4,0
146709-0-0-19.wav,4,0
146709-0-0-20.wav,4,0
146709-0-0-22.wav,4,0
146709-0-0-25.wav,4,0
146709-0-0-26.wav,4,0
146709-0-0-3.wav,4,0
146709-0-0-30.wav,4,0
146709-0-0-33.wav,4,0
146709-0-0-34.wav,4,0
146709-0-0-37.wav,4,0
146709-0-0-44.wav,4,0
146709-0-0-48.wav,4,0
146709-0-0-53.wav,4,0
146709-0-0-59.wav,4,0
146709-0-0-63.wav,4,0
146709-0-0-65.wav,4,0
146709-0-0-66.wav,4,0
146709-0-0-68.wav,4,0
146709-0-0-7.wav,4,0
148463-7-2-0.wav,4,7
148463-7-2-1.wav,4,7
148463-7-2-2.wav,4,7
148463-7-3-0.wav,4,7
148463-7-3-1.wav,4,7
148463-7-3-10.wav,4,7
148463-7-3-2.wav,4,7
148463-7-3-3.wav,4,7
148463-7-3-4.wav,4,7
148463-7-3-5.wav,4,7
148463-7-3-6.wav,4,7
148463-7-3-7.wav,4,7
148463-7-3-8.wav,4,7
148463-7-3-9.wav,4,7
148837-6-0-0.wav,4,6
148837-6-1-0.wav,4,6
148837-6-2-0.wav,4,6
151005-4-0-0.wav,4,4
151005-4-0-1.wav,4,4
151005-4-0-2.wav,4,4
151005-4-0-3.wav,4,4
151005-4-1-0.wav,4,4
151005-4-1-1.wav,4,4
151005-4-1-2.wav,4,4
151005-4-2-0.wav,4,4
151005-4-2-1.wav,4,4
151005-4-3-0.wav,4,4
151005-4-3-1.wav,4,4
151005-4-3-2.wav,4,4
151877-5-0-0.wav,4,5
151877-5-1-0.wav,4,5
154758-5-0-0.wav,4,5
154758-5-0-1.wav,4,5
154758-5-0-10.wav,4,5
154758-5-0-11.wav,4,5
154758-5-0-12.wav,4,5
154758-5-0-13.wav,4,5
154758-5-0-14.wav,4,5
154758-5-0-15.wav,4,5
154758-5-0-16.wav,4,5
154758-5-0-17.wav,4,5
154758-5-0-18.wav,4,5
154758-5-0-19.wav,4,5
154758-5-0-2.wav,4,5
154758-5-0-20.wav,4,5
154758-5-0-21.wav,4,5
154758-5-0-3.wav,4,5
154758-5-0-4.wav,4,5
154758-5-0-5.wav,4,5
154758-5-0-6.wav,4,5
154758-5-0-7.wav,4,5
154758-5-0-8.wav,4,5
154758-5-0-9.wav,4,5
155320-3-0-0.wav,4,3
156362-4-0-0.wav,4,4
156362-4-0-1.wav,4,4
156362-4-0-2.wav,4,4
156362-4-0-3.wav,4,4
156362-4-1-0.wav,4,4
156362-4-2-0.wav,4,4
156362-4-2-1.wav,4,4
156362-4-3-0.wav,4,4
156362-4-3-1.wav,4,4
156362-4-3-2.wav,4,4
156362-4-3-3.wav,4,4
156362-4-3-4.wav,4,4
156362-4-3-5.wav,4,4
156362-4-3-6.wav,4,4
156362-4-3-7.wav,4,4
156362-4-3-8.wav,4,4
156868-8-0-0.wav,4,8
156868-8-1-0.wav,4,8
156868-8-2-0.wav,4,8
156868-8-3-0.wav,4,8
156868-8-4-0.wav,4,8
156897-6-0-0.wav,4,6
157695-3-0-19.wav,4,3
157695-3-0-2.wav,4,3
157695-3-0-27.wav,4,3
157695-3-0-8.wav,4,3
157799-6-0-0.wav,4,6
158608-8-0-0.wav,4,8
158608-8-0-1.wav,4,8
158608-8-0-10.wav,4,8
158608-8-0-2.wav,4,8
158608-8-0-3.wav,4,8
158608-8-0-4.wav,4,8
158608-8-0-5.wav,4,8
158608-8-0-6.wav,4,8
158608-8-0-7.wav,4,8
158608-8-0-8.wav,4,8
158608-8-0-9.wav,4,8
158977-6-0-0.wav,4,6
159176-3-0-0.wav,4,3
159751-8-0-0.wav,4,8
159751-8-0-1.wav,4,8
159751-8-0-10.wav,4,8
159751-8-0-11.wav,4,8
159751-8-0-12.wav,4,8
159751-8-0-13.wav,4,8
159751-8-0-14.wav,4,8
159751-8-0-15.wav,4,8
159751-8-0-16.wav,4,8
159751-8-0-17.wav,4,8
159751-8-0-18.wav,4,8
159751-8-0-19.wav,4,8
159751-8-0-2.wav,4,8
159751-8-0-20.wav,4,8
159751-8-0-21.wav,4,8
159751-8-0-3.wav,4,8
159751-8-0-4.wav,4,8
159751-8-0-5.wav,4,8
159751-8-0-6.wav,4,8
159751-8-0-7.wav,4,8
159751-8-0-8.wav,4,8
159751-8-0-9.wav,4,8
159752-8-0-0.wav,4,8
159752-8-0-1.wav,4,8
159752-8-0-10.wav,4,8
159752-8-0-11.wav,4,8
159752-8-0-12.wav,4,8
159752-8-0-2.wav,4,8
159752-8-0-3.wav,4,8
159752-8-0-4.wav,4,8
159752-8-0-5.wav,4,8
159752-8-0-6.wav,4,8
159752-8-0-7.wav,4,8
159752-8-0-8.wav,4,8
159752-8-0-9.wav,4,8
159752-8-1-0.wav,4,8
159752-8-2-0.wav,4,8
159752-8-2-1.wav,4,8
159752-8-2-2.wav,4,8
159752-8-2-3.wav,4,8
159753-8-0-0.wav,4,8
159753-8-0-1.wav,4,8
159753-8-0-2.wav,4,8
159753-8-0-3.wav,4,8
159753-8-0-4.wav,4,8
159753-8-0-5.wav,4,8
